,name,id,most_freq
147,Academia Pils,417571,"[('bready', 1), ('fresh', 1), ('medium', 1)]"
148,Academia Bitter,417635,"[('medium', 4), ('light', 4), ('beer', 3), ('bitter', 3), ('hazy', 1), ('malty', 1), ('intense', 1), ('creamy', 1), ('caramel', 1), ('fruity', 1)]"
149,Academia Dunkel,417636,"[('medium', 4), ('dark', 2), ('light', 2), ('hazy', 1), ('malty', 1), ('chocolate', 1), ('roasted', 1), ('balanced', 1), ('straw', 1), ('brown', 1)]"
150,Ginevan Platinum,341484,"[('bread', 1), ('white', 1)]"
151,Kilikia Dymchatoe Temnoe,224588,"[('frothy', 1), ('clear', 1), ('toffee', 1), ('medium', 1), ('caramel', 1), ('smoked', 1)]"
152,Ginevan Gold,350505,"[('medium', 2), ('bread', 1), ('alcohol', 1), ('sweet', 1), ('beer', 1), ('caramel', 1), ('amber', 1), ('bitter', 1)]"
153,Shirak Gyumri Beer-Malt Factory CJSC,75039,"[('clear', 1), ('amber', 1)]"
154,Dargett Armenia Invicta,554212,"[('alcohol', 2), ('copper', 1), ('hazy', 1), ('caramel', 1)]"
155,Dargett Belle de Jour,566332,"[('light', 1)]"
156,Kilikia Dymchatoe Svetloe,224587,"[('smoked', 3), ('spicy', 1), ('frothy', 1), ('clear', 1), ('bright', 1), ('intense', 1), ('medium', 1), ('white', 1), ('bitter', 1)]"
157,Abovian Brewery,30499,"[('light', 9), ('caramel', 5), ('dark', 4), ('metallic', 4), ('hazy', 3), ('brown', 3), ('sweet', 3), ('beer', 3), ('mild', 3), ('malty', 2)]"
158,Městské Pivo,339453,"[('light', 2), ('sweet', 1), ('white', 1), ('bitter', 1)]"
159,Kilikia Dark,13527,"[('caramel', 9), ('sweet', 4), ('clear', 3), ('dark', 2), ('grainy', 2), ('brown', 2), ('light', 2), ('bread', 1), ('mild', 1), ('medium', 1)]"
160,Erebuni 14,278979,"[('beer', 6), ('light', 6), ('malty', 4), ('clear', 3), ('sweet', 3), ('bitter', 3), ('spicy', 2), ('oily', 1), ('frothy', 1), ('balanced', 1)]"
161,Kilikia 0,341080,"[('hazy', 1), ('sweet', 1), ('harsh', 1), ('bitter', 1)]"
162,Kellers (Armenia) Gold Filtered,264007,"[('beer', 1)]"
163,Hayer,137468,"[('medium', 3), ('malty', 2), ('clear', 2), ('sweet', 2), ('beer', 2), ('spicy', 1), ('bready', 1), ('honey', 1), ('light', 1), ('caramel', 1)]"
164,Shirak Gyumri Beer-Malt Factory CJSC,75040,"[('white', 3), ('malty', 2), ('sweet', 2), ('clear', 1), ('beer', 1), ('medium', 1), ('fruity', 1)]"
165,Kilikia 11,183278,"[('malty', 6), ('light', 5), ('medium', 4), ('white', 4), ('sweet', 3), ('honey', 3), ('clear', 2), ('bitter', 2), ('gold', 1), ('grainy', 1)]"
166,Kilikia 1952,334593,"[('gold', 1), ('frothy', 1), ('alcohol', 1), ('straw', 1), ('metallic', 1), ('beer', 1), ('light', 1), ('opaque', 1)]"
167,Kotayk Cani,80794,"[('sweet', 3), ('white', 3), ('gold', 2), ('beer', 2), ('medium', 2), ('light', 2), ('butterscotch', 1), ('wet', 1), ('malty', 1), ('clear', 1)]"
168,Yerevan Premium Beer,339447,"[('gold', 3), ('light', 3), ('medium', 2), ('white', 2), ('clear', 1), ('grainy', 1), ('straw', 1), ('metallic', 1), ('sweet', 1), ('hay', 1)]"
169,Erebuni,19539,"[('light', 9), ('clear', 8), ('sweet', 7), ('white', 7), ('medium', 6), ('bitter', 6), ('caramel', 4), ('gold', 3), ('malty', 2), ('bready', 2)]"
170,Kilikia Celebratory,41301,"[('medium', 8), ('light', 5), ('sweet', 4), ('white', 4), ('spicy', 2), ('malty', 2), ('clear', 2), ('caramel', 2), ('amber', 2), ('dark', 1)]"
171,Abovian Brewery,49657,"[('sweet', 2), ('light', 2), ('spicy', 1), ('full', 1), ('wet', 1), ('buttery', 1), ('clear', 1), ('orange', 1), ('beer', 1), ('fruity', 1)]"
172,Kilikia Youth,41302,"[('white', 7), ('grass', 6), ('clear', 5), ('medium', 5), ('light', 5), ('sweet', 3), ('hay', 3), ('malty', 2), ('spicy', 1), ('large', 1)]"
173,Kilikia Elitar,41303,"[('clear', 4), ('light', 4), ('white', 4), ('bitter', 4), ('gold', 3), ('malty', 3), ('sweet', 3), ('heavy', 2), ('grass', 2), ('medium', 2)]"
174,Hayasy Beer Classic,184472,"[('light', 11), ('sweet', 7), ('white', 6), ('bitter', 6), ('clear', 5), ('caramel', 5), ('butterscotch', 4), ('bread', 3), ('malty', 3), ('medium', 3)]"
175,Kilikia Light,279055,"[('beer', 3), ('white', 3), ('gold', 2), ('clear', 2), ('light', 2), ('bread', 1), ('hazy', 1), ('wet', 1), ('malty', 1), ('buttery', 1)]"
176,Aleksandrapol Premium Beer,143008,"[('light', 9), ('clear', 5), ('sweet', 5), ('white', 4), ('bitter', 4), ('malty', 3), ('grainy', 3), ('metallic', 3), ('medium', 3), ('gold', 2)]"
177,Kotayk Lager,13523,"[('sweet', 7), ('light', 7), ('white', 5), ('clear', 4), ('grainy', 4), ('medium', 4), ('bitter', 4), ('oily', 2), ('malty', 2), ('dark', 2)]"
178,Kilikia,14615,"[('white', 4), ('clear', 3), ('light', 3), ('dense', 2), ('malty', 2), ('sweet', 2), ('beer', 2), ('medium', 2), ('spicy', 1), ('gold', 1)]"
179,Ararat Beer,281400,"[('light', 4), ('clear', 3), ('sweet', 3), ('white', 3), ('bread', 2), ('gold', 2), ('beer', 2), ('malty', 1), ('metallic', 1), ('pear', 1)]"
180,Gyumri Classic (Zhigvolyevyan),80795,"[('light', 11), ('white', 7), ('medium', 6), ('clear', 4), ('beer', 4), ('grainy', 3), ('sweet', 3), ('buttery', 2), ('bitter', 2), ('oily', 1)]"
181,Yerevan Zhigulyovskoe,45396,"[('sweet', 7), ('light', 6), ('medium', 5), ('bitter', 5), ('bread', 4), ('clear', 4), ('dry', 3), ('white', 3), ('caramel', 2), ('hazy', 1)]"
182,Gyumri Gold,107274,"[('light', 8), ('white', 6), ('beer', 5), ('clear', 4), ('gold', 3), ('sweet', 3), ('dry', 3), ('metallic', 2), ('coffee', 1), ('malty', 1)]"
183,Balashi HopiBon,475828,"[('light', 2), ('clear', 1), ('creamy', 1), ('medium', 1), ('white', 1)]"
184,Balashi,10518,"[('sweet', 5), ('medium', 5), ('clear', 3), ('white', 3), ('malty', 2), ('honey', 2), ('light', 2), ('bread', 1), ('gold', 1), ('grainy', 1)]"
185,Balashi Chill,143569,"[('light', 12), ('sweet', 5), ('white', 5), ('bready', 2), ('clear', 2), ('straw', 2), ('beer', 2), ('oily', 1), ('gold', 1), ('barnyard', 1)]"
186,Boatrocker Ramjet Whisky Barrel Aged Imperial Stout,231840,"[('dark', 7), ('black', 6), ('roast', 5), ('sweet', 5), ('creamy', 5), ('beer', 5), ('light', 5), ('caramel', 4), ('oily', 3), ('vanilla', 3)]"
187,Moon Dog Jumping The Shark 2015,387856,"[('beer', 7), ('black', 5), ('roast', 5), ('brown', 5), ('full', 4), ('chocolate', 4), ('sweet', 4), ('medium', 4), ('light', 4), ('spicy', 3)]"
188,Mornington Peninsula Russian Imperial Stout,180644,"[('chocolate', 9), ('black', 9), ('dark', 7), ('bitter', 6), ('tan', 5), ('sweet', 4), ('beer', 4), ('light', 4), ('full', 3), ('vanilla', 3)]"
189,Modus Operandi Former Tenant,279262,"[('red', 5), ('beer', 4), ('bitter', 4), ('caramel', 3), ('amber', 3), ('sweet', 2), ('medium', 2), ('fruity', 2), ('tangerine', 2), ('pineapple', 1)]"
190,Kaiju! Where Strides the Behemoth,268186,"[('black', 9), ('roasted', 7), ('brown', 7), ('dark', 5), ('bitter', 5), ('robust', 4), ('pine', 4), ('deep', 4), ('beer', 3), ('dry', 3)]"
191,Bridge Road Brewers,284208,"[('black', 11), ('dark', 7), ('pine', 7), ('coffee', 5), ('chocolate', 5), ('beer', 5), ('mild', 5), ('full', 3), ('brown', 3), ('caramel', 3)]"
192,Bridge Road Brewers,198208,"[('red', 12), ('dark', 7), ('chocolate', 4), ('brown', 4), ('caramel', 4), ('full', 3), ('complex', 3), ('black', 3), ('balanced', 3), ('tart', 3)]"
193,Nail Clout Stout,130196,"[('black', 11), ('chocolate', 8), ('roast', 8), ('dark', 6), ('coffee', 5), ('bitter', 5), ('full', 4), ('beer', 4), ('brown', 3), ('smooth', 3)]"
194,Murray's Wild Thing Imperial Stout,95468,"[('dark', 13), ('chocolate', 12), ('coffee', 8), ('black', 8), ('tan', 5), ('roasted', 4), ('roast', 4), ('earthy', 4), ('bitter', 4), ('brown', 3)]"
195,Moon Dog Craft Brewery,230620,"[('sweet', 9), ('chocolate', 8), ('complex', 6), ('black', 6), ('alcohol', 6), ('dark', 5), ('beer', 5), ('vanilla', 4), ('caramel', 4), ('toffee', 3)]"
196,Feral Tusk,45224,"[('orange', 9), ('sweet', 6), ('beer', 6), ('white', 5), ('pine', 4), ('caramel', 4), ('grapefruit', 4), ('hazy', 3), ('balanced', 3), ('full', 2)]"
197,Boatrocker Coffee Ramjet 2016,448935,"[('coffee', 12), ('chocolate', 9), ('black', 9), ('dark', 8), ('sweet', 8), ('roasted', 7), ('brown', 6), ('vanilla', 5), ('espresso', 4), ('oily', 4)]"
198,Kaiju! Double IPA,275611,"[('orange', 11), ('beer', 5), ('caramel', 5), ('sweet', 4), ('pine', 4), ('light', 4), ('amber', 4), ('hazy', 3), ('full', 3), ('creamy', 3)]"
199,Wig & Pen Russian Imperial Stout,34298,"[('beer', 10), ('dark', 6), ('chocolate', 4), ('black', 4), ('alcohol', 3), ('brown', 3), ('coffee', 2), ('roast', 2), ('licorice', 2), ('subtle', 2)]"
200,Feral War Hog IPA,310723,"[('medium', 6), ('hazy', 4), ('light', 4), ('orange', 3), ('sweet', 3), ('pine', 3), ('grapefruit', 3), ('bitter', 3), ('pineapple', 2), ('lingering', 2)]"
201,Murray’s Craft Brewing Co.,220324,"[('chocolate', 10), ('light', 8), ('dark', 7), ('coffee', 5), ('full', 5), ('black', 5), ('roast', 5), ('alcohol', 5), ('medium', 5), ('roasted', 4)]"
202,Pirate Life IIPA,326214,"[('sweet', 7), ('white', 7), ('hazy', 5), ('beer', 5), ('medium', 4), ('fruity', 4), ('amber', 4), ('malty', 3), ('balanced', 3), ('alcohol', 3)]"
203,Nomad Long Reef Pale Ale,450552,"[('amber', 5), ('beer', 4), ('hazy', 2), ('mango', 2), ('honey', 2), ('white', 2), ('pineapple', 1), ('gold', 1), ('frothy', 1), ('full', 1)]"
204,Mountain Goat Beer (Asahi),226538,"[('beer', 5), ('malty', 4), ('brown', 4), ('pine', 4), ('grapefruit', 4), ('toffee', 3), ('caramel', 3), ('copper', 2), ('heavy', 2), ('dark', 2)]"
205,Boatrocker Banshee Barleywine,345105,"[('sweet', 9), ('dark', 8), ('amber', 6), ('brown', 5), ('caramel', 5), ('complex', 3), ('alcohol', 3), ('full', 2), ('leather', 2), ('beer', 2)]"
206,Thorogoods of Burra,47361,"[('apple', 16), ('sweet', 9), ('vinegar', 5), ('light', 5), ('white', 5), ('clear', 4), ('beer', 4), ('hazy', 3), ('alcohol', 3), ('orange', 3)]"
207,Two Metre Tall Original Sour Ale,211803,"[('orange', 6), ('light', 4), ('amber', 4), ('white', 4), ('tart', 3), ('complex', 2), ('clear', 2), ('lemon', 2), ('apricot', 2), ('gold', 1)]"
208,Nail Clayden Brew Imperial Porter,270723,"[('chocolate', 13), ('dark', 10), ('coffee', 8), ('beer', 8), ('roasted', 7), ('black', 6), ('sweet', 5), ('caramel', 5), ('alcohol', 4), ('full', 3)]"
209,Riverside 777 Imperial IPA (2014-),255377,"[('pine', 8), ('sweet', 5), ('medium', 5), ('mango', 4), ('clear', 4), ('orange', 4), ('beer', 4), ('white', 4), ('complex', 3), ('caramel', 3)]"
210,La Sirène Saison,161562,"[('spicy', 3), ('beer', 3), ('barnyard', 2), ('hazy', 2), ('balanced', 2), ('clear', 2), ('orange', 2), ('tart', 2), ('amber', 2), ('white', 2)]"
211,Nomad Easy as IPA,404836,"[('light', 6), ('bitter', 6), ('white', 5), ('orange', 3), ('fruity', 3), ('creamy', 2), ('beer', 2), ('smooth', 2), ('cloudy', 2), ('dry', 2)]"
212,Redoak Special Reserve,59349,"[('beer', 13), ('dark', 7), ('vanilla', 6), ('alcohol', 6), ('complex', 4), ('chocolate', 4), ('smooth', 4), ('warming', 4), ('sweet', 3), ('brown', 2)]"
213,La Sirène Belgian Praline,282514,"[('chocolate', 9), ('beer', 6), ('dark', 4), ('black', 4), ('brown', 4), ('sweet', 4), ('tan', 4), ('vanilla', 3), ('roasted', 3), ('medium', 3)]"
214,Little Creatures Return of The Dread,151910,"[('dark', 9), ('chocolate', 9), ('smooth', 7), ('black', 6), ('coffee', 5), ('vanilla', 4), ('beer', 4), ('roasted', 3), ('brown', 3), ('burnt', 3)]"
215,Murray's/The Crafty Pint Auld Bulgin' Boysterous Bicep 2014,278033,"[('coffee', 10), ('chocolate', 8), ('black', 7), ('dark', 6), ('roasted', 5), ('medium', 4), ('roast', 3), ('brown', 3), ('smooth', 3), ('light', 3)]"
216,Bridge Road Brewers,347177,"[('dark', 5), ('black', 5), ('bitter', 5), ('coffee', 4), ('grapefruit', 4), ('oily', 3), ('large', 3), ('chocolate', 3), ('roasted', 3), ('roast', 3)]"
217,Mountain Goat Beer (Asahi),171365,"[('beer', 8), ('dark', 5), ('brown', 5), ('medium', 5), ('black', 4), ('bitter', 4), ('roasted', 3), ('pepper', 3), ('licorice', 2), ('creamy', 2)]"
218,Murray's Wild Thing Chocolate,339529,"[('chocolate', 12), ('roast', 9), ('beer', 8), ('black', 7), ('light', 7), ('dark', 6), ('medium', 5), ('coffee', 4), ('brown', 4), ('roasted', 3)]"
219,Mountain Goat Before the Dawn,183853,"[('black', 8), ('coffee', 4), ('roasted', 4), ('brown', 4), ('light', 4), ('chocolate', 3), ('tan', 3), ('roast', 2), ('sweet', 2), ('beer', 2)]"
220,Redoak Baltic Porter,50112,"[('sweet', 11), ('dark', 8), ('brown', 6), ('chocolate', 5), ('alcohol', 5), ('tan', 5), ('roast', 4), ('light', 4), ('coffee', 3), ('red', 3)]"
221,Moon Dog / Kissmeyer Nordic Saddle Buffer Barrelly Wine,211572,"[('sweet', 11), ('caramel', 10), ('toffee', 8), ('vanilla', 5), ('orange', 4), ('brown', 4), ('amber', 4), ('white', 4), ('medium', 3), ('deep', 3)]"
222,Modus Operandi Zoo Feeder,279263,"[('pine', 6), ('caramel', 6), ('grapefruit', 4), ('orange', 3), ('beer', 3), ('full', 2), ('clear', 2), ('white', 2), ('pineapple', 1), ('copper', 1)]"
223,Feral Barrique O'Karma,216826,"[('dark', 7), ('tan', 7), ('vanilla', 6), ('black', 6), ('bitter', 5), ('roast', 4), ('brown', 4), ('medium', 4), ('coffee', 3), ('chocolate', 3)]"
224,Feral Hop Hog,90844,"[('beer', 7), ('malty', 4), ('orange', 3), ('pine', 3), ('hazy', 2), ('full', 2), ('sweet', 2), ('delicate', 2), ('medium', 2), ('caramel', 2)]"
225,Hargreaves Hill Russian Imperial Stout,151763,"[('dark', 14), ('black', 10), ('coffee', 8), ('chocolate', 7), ('roast', 6), ('sweet', 6), ('beer', 5), ('caramel', 5), ('bitter', 5), ('grass', 4)]"
226,Stockade The Mountie Maple Imperial Stout,517736,"[('sweet', 13), ('beer', 9), ('chocolate', 6), ('oily', 4), ('dark', 4), ('black', 4), ('full', 3), ('roast', 3), ('smooth', 3), ('tan', 3)]"
227,Mountain Goat Barrel Breed Imperial Stout,354093,"[('chocolate', 12), ('dark', 8), ('vanilla', 6), ('sweet', 6), ('black', 5), ('roasted', 5), ('beer', 5), ('heavy', 3), ('toast', 3), ('brown', 3)]"
228,Feral The Raging Flem,125625,"[('spicy', 5), ('sweet', 4), ('cloudy', 4), ('white', 4), ('alcohol', 3), ('beer', 3), ('pepper', 3), ('medium', 3), ('amber', 3), ('bitter', 3)]"
229,Bridge Road One Thousand,304404,"[('chocolate', 13), ('roast', 12), ('dark', 11), ('coffee', 7), ('black', 6), ('sweet', 6), ('medium', 4), ('vanilla', 3), ('brown', 3), ('beer', 3)]"
230,Feral B.F.H. (Barrel Fermented Hog),132435,"[('vanilla', 10), ('sweet', 4), ('medium', 4), ('grapefruit', 4), ('apricot', 4), ('peach', 3), ('smooth', 3), ('amber', 3), ('bitter', 3), ('hazy', 2)]"
231,Feral Boris the Russian Imperial Stout,103864,"[('dark', 12), ('coffee', 8), ('black', 6), ('chocolate', 5), ('brown', 4), ('bitter', 4), ('roasted', 3), ('roast', 3), ('burnt', 3), ('espresso', 2)]"
232,Mountain Goat Attack of the Killer Hops,500732,"[('beer', 7), ('pine', 5), ('pineapple', 4), ('hazy', 4), ('caramel', 4), ('mango', 3), ('amber', 3), ('clear', 2), ('peach', 2), ('orange', 2)]"
233,Murray's Icon 2IPA,57854,"[('caramel', 6), ('amber', 6), ('light', 5), ('fruity', 5), ('cloudy', 4), ('grapefruit', 4), ('bitter', 4), ('balanced', 3), ('pine', 3), ('white', 3)]"
234,Modus Operandi Cascadian Howl,520852,"[('black', 8), ('pine', 8), ('beer', 5), ('tan', 5), ('coffee', 4), ('chocolate', 3), ('lemon', 3), ('burnt', 3), ('caramel', 3), ('dark', 2)]"
235,Bevog Hagger Blend 0615,345914,"[('sweet', 8), ('dark', 7), ('vanilla', 6), ('alcohol', 5), ('brown', 4), ('caramel', 4), ('complex', 3), ('dry', 3), ('malty', 2), ('black', 2)]"
236,Bevog Hagger Blend 1116,471683,"[('medium', 7), ('dark', 6), ('complex', 3), ('brown', 3), ('sweet', 3), ('light', 3), ('full', 2), ('malty', 2), ('toffee', 2), ('bitter', 2)]"
237,Bevog Rudeen Black IPA,317259,"[('roasted', 8), ('coffee', 6), ('black', 5), ('malty', 4), ('chocolate', 4), ('beer', 4), ('bitter', 4), ('dark', 3), ('licorice', 3), ('medium', 3)]"
238,Schloss Eggenberg Samichlaus Schwarzes,301969,"[('dark', 6), ('caramel', 6), ('intense', 5), ('beer', 5), ('complex', 4), ('brown', 4), ('red', 3), ('sweet', 3), ('full', 2), ('malty', 2)]"
239,1516 Tres Conejones 15: Tovarich Sanchez Bourbon Cask Matured,366764,"[('chocolate', 9), ('vanilla', 7), ('coffee', 5), ('dark', 5), ('roasted', 5), ('brown', 4), ('light', 4), ('alcohol', 3), ('espresso', 2), ('spicy', 2)]"
240,Bevog Brewery,300830,"[('medium', 16), ('dark', 13), ('chocolate', 9), ('roasted', 7), ('bitter', 7), ('black', 6), ('fruity', 6), ('brown', 4), ('creamy', 4), ('beer', 4)]"
241,Bierschmiede Amboss,335680,"[('dark', 11), ('chocolate', 11), ('coffee', 10), ('black', 7), ('brown', 7), ('roasted', 6), ('sweet', 4), ('medium', 4), ('light', 4), ('deep', 4)]"
242,Bevog Brewery,266633,"[('bitter', 6), ('malty', 5), ('medium', 4), ('heavy', 3), ('sweet', 3), ('light', 3), ('fruity', 3), ('white', 3), ('oily', 2), ('clear', 2)]"
243,Bevog Who Cares Editions Chocolate Stout,371830,"[('chocolate', 17), ('dark', 13), ('medium', 9), ('coffee', 8), ('sweet', 7), ('roasted', 6), ('black', 5), ('brown', 5), ('light', 4), ('bitter', 4)]"
244,Bierol El Presidente,486340,"[('mango', 14), ('medium', 6), ('fruity', 6), ('grapefruit', 6), ('orange', 5), ('light', 5), ('white', 5), ('hazy', 4), ('peach', 4), ('grass', 4)]"
245,Brauerei Schloss Eggenberg,162017,"[('sweet', 8), ('light', 8), ('dark', 5), ('caramel', 5), ('toffee', 4), ('brown', 4), ('intense', 4), ('spicy', 3), ('heavy', 3), ('vanilla', 3)]"
246,Bierol El Patrón,514788,"[('fruity', 9), ('hazy', 7), ('grapefruit', 6), ('sweet', 5), ('medium', 5), ('white', 5), ('bitter', 4), ('mango', 3), ('balanced', 3), ('alcoholic', 3)]"
247,Bevog Ond Smoked Porter,197736,"[('medium', 8), ('malty', 6), ('chocolate', 5), ('roasted', 5), ('smoked', 5), ('coffee', 4), ('dark', 4), ('brown', 4), ('black', 3), ('sweet', 3)]"
248,Bevog Who Cares Editions Double IPA (Shower Beer),396405,"[('medium', 7), ('hazy', 6), ('white', 5), ('bitter', 5), ('pine', 4), ('light', 4), ('grapefruit', 4), ('malty', 3), ('orange', 3), ('sweet', 3)]"
249,Brauerei Schloss Eggenberg,18399,"[('brown', 7), ('dark', 5), ('toffee', 5), ('malty', 4), ('sweet', 4), ('coffee', 3), ('alcohol', 3), ('creamy', 3), ('beer', 3), ('caramel', 3)]"
250,Brew Age Dunkle Materie,265761,"[('bitter', 8), ('coffee', 7), ('chocolate', 6), ('black', 6), ('medium', 6), ('dark', 5), ('pine', 5), ('brown', 4), ('roasted', 3), ('roast', 3)]"
251,Bevog Who Cares Editions Lumberjack IPA,315566,"[('medium', 8), ('bitter', 8), ('dry', 6), ('grapefruit', 6), ('white', 6), ('hazy', 5), ('light', 5), ('fruity', 4), ('sweet', 3), ('clear', 2)]"
252,Brew Age Red Out,414740,"[('light', 7), ('red', 6), ('dark', 4), ('amber', 4), ('medium', 3), ('vanilla', 2), ('balanced', 2), ('clear', 2), ('vinegar', 2), ('tart', 2)]"
253,Bevog Kramah India Pale Ale,213316,"[('medium', 11), ('fruity', 5), ('white', 5), ('light', 4), ('dry', 4), ('hazy', 3), ('sweet', 3), ('beer', 3), ('bitter', 3), ('butterscotch', 2)]"
254,Bevog Who Cares Editions Brown Snowball Coconut Porter,459952,"[('chocolate', 12), ('dark', 7), ('black', 7), ('brown', 7), ('medium', 6), ('coffee', 4), ('full', 3), ('roasted', 3), ('roast', 3), ('mild', 3)]"
255,1516 NZ Victory Hop Devil India Pale Ale,33064,"[('bitter', 6), ('medium', 4), ('caramel', 4), ('hazy', 3), ('brown', 2), ('fresh', 2), ('light', 2), ('white', 2), ('oily', 1), ('frothy', 1)]"
256,Rieder Schwarzmann,336564,"[('medium', 10), ('dark', 9), ('light', 8), ('chocolate', 6), ('black', 6), ('coffee', 5), ('roasted', 5), ('brown', 4), ('caramel', 4), ('bread', 3)]"
257,Brew Age Alphatier,522149,"[('fruity', 8), ('medium', 7), ('grapefruit', 7), ('hazy', 6), ('beer', 6), ('pine', 6), ('white', 6), ('bitter', 6), ('pineapple', 5), ('orange', 4)]"
258,Bierol Padawan,334084,"[('light', 4), ('fruity', 4), ('orange', 3), ('sweet', 3), ('white', 3), ('hazy', 2), ('mango', 2), ('peach', 2), ('medium', 2), ('cloudy', 2)]"
259,Brew Age Philibeg,464874,"[('full', 6), ('malty', 6), ('sweet', 6), ('light', 6), ('caramel', 6), ('balanced', 4), ('alcohol', 4), ('vanilla', 3), ('creamy', 3), ('beer', 3)]"
260,Bierzauberei New Year Imperial Ale 2014,240854,"[('malty', 6), ('fruity', 6), ('sweet', 5), ('beer', 5), ('complex', 4), ('orange', 4), ('creamy', 4), ('bitter', 4), ('hazy', 3), ('intense', 3)]"
261,Engelszell Gregorius Trappistenbier,171748,"[('dark', 7), ('brown', 7), ('medium', 7), ('caramel', 6), ('light', 5), ('hazy', 4), ('beer', 4), ('full', 3), ('chocolate', 3), ('sweet', 3)]"
262,Bevog Baja Oatmeal Stout,197734,"[('medium', 12), ('black', 6), ('coffee', 5), ('dark', 5), ('chocolate', 4), ('beer', 4), ('light', 4), ('bitter', 4), ('brown', 3), ('sweet', 3)]"
263,Bevog Who Cares Editions Freezbee Beer Session IPA,425889,"[('bitter', 6), ('light', 5), ('white', 5), ('medium', 4), ('hazy', 3), ('beer', 3), ('fruity', 3), ('malty', 2), ('straw', 2), ('sweet', 2)]"
264,Brew Age Eisknacker,401389,"[('sweet', 12), ('alcohol', 10), ('caramel', 8), ('amber', 7), ('light', 6), ('malty', 5), ('dark', 4), ('brown', 4), ('medium', 4), ('bitter', 4)]"
265,Brew Age Fassknacker,414886,"[('alcohol', 10), ('caramel', 10), ('sweet', 6), ('light', 6), ('malty', 5), ('dark', 4), ('medium', 4), ('brown', 3), ('alcoholic', 3), ('fruity', 3)]"
266,Bierol El Diablo,486342,"[('sweet', 4), ('white', 4), ('hazy', 3), ('balanced', 3), ('fruity', 3), ('amber', 3), ('dark', 2), ('orange', 2), ('pine', 2), ('mild', 2)]"
267,Edelweiss Gamsbock,45827,"[('banana', 11), ('fruity', 8), ('light', 6), ('hazy', 5), ('medium', 5), ('orange', 4), ('full', 3), ('sweet', 3), ('cloudy', 3), ('white', 2)]"
268,Hofstettner G'froren's Mandarina Bavaria (DH) Iced IPA,307470,"[('orange', 10), ('sweet', 8), ('alcohol', 6), ('medium', 4), ('light', 4), ('fruity', 4), ('malty', 3), ('white', 3), ('tangerine', 3), ('complex', 2)]"
