,name,id,most_freq
148,Academia Bitter,417635,"[('medium', 4), ('light', 4), ('bitter', 3), ('malty', 1), ('creamy', 1), ('caramel', 1), ('hazy', 1), ('intense', 1), ('fruity', 1)]"
149,Academia Dunkel,417636,"[('medium', 4), ('dark', 2), ('light', 2), ('balanced', 1), ('malty', 1), ('creamy', 1), ('caramel', 1), ('hazy', 1), ('roasted', 1), ('metallic', 1)]"
150,Ginevan Platinum,341484,"[('white', 1), ('bread', 1)]"
151,Kilikia Dymchatoe Temnoe,224588,"[('smoked', 1), ('clear', 1), ('medium', 1), ('caramel', 1), ('frothy', 1), ('toffee', 1)]"
152,Ginevan Gold,350505,"[('medium', 2), ('sweet', 1), ('alcohol', 1), ('amber', 1), ('bread', 1), ('caramel', 1), ('bitter', 1)]"
153,Shirak Gyumri Beer-Malt Factory CJSC,75039,"[('amber', 1), ('clear', 1)]"
154,Dargett Armenia Invicta,554212,"[('alcohol', 2), ('copper', 1), ('caramel', 1), ('hazy', 1)]"
155,Dargett Belle de Jour,566332,"[('light', 1)]"
156,Kilikia Dymchatoe Svetloe,224587,"[('smoked', 3), ('white', 1), ('clear', 1), ('medium', 1), ('spicy', 1), ('frothy', 1), ('intense', 1), ('bitter', 1), ('bright', 1)]"
157,Abovian Brewery,30499,"[('light', 9), ('caramel', 5), ('metallic', 4), ('dark', 4), ('sweet', 3), ('mild', 3), ('hazy', 3), ('brown', 3), ('large', 2), ('malty', 2)]"
158,Městské Pivo,339453,"[('light', 2), ('sweet', 1), ('white', 1), ('bitter', 1)]"
159,Kilikia Dark,13527,"[('caramel', 9), ('sweet', 4), ('clear', 3), ('grainy', 2), ('dark', 2), ('brown', 2), ('light', 2), ('white', 1), ('amber', 1), ('medium', 1)]"
160,Erebuni 14,278979,"[('light', 6), ('malty', 4), ('sweet', 3), ('clear', 3), ('bitter', 3), ('spicy', 2), ('balanced', 1), ('bold', 1), ('amber', 1), ('medium', 1)]"
161,Kilikia 0,341080,"[('sweet', 1), ('harsh', 1), ('hazy', 1), ('bitter', 1)]"
162,Hayer,137468,"[('medium', 3), ('sweet', 2), ('malty', 2), ('clear', 2), ('white', 1), ('spicy', 1), ('caramel', 1), ('honey', 1), ('bready', 1), ('light', 1)]"
163,Shirak Gyumri Beer-Malt Factory CJSC,75040,"[('white', 3), ('sweet', 2), ('malty', 2), ('clear', 1), ('medium', 1), ('fruity', 1)]"
164,Kilikia 11,183278,"[('malty', 6), ('light', 5), ('white', 4), ('medium', 4), ('sweet', 3), ('honey', 3), ('clear', 2), ('bitter', 2), ('grainy', 1), ('mild', 1)]"
165,Kilikia 1952,334593,"[('opaque', 1), ('alcohol', 1), ('frothy', 1), ('metallic', 1), ('gold', 1), ('straw', 1), ('light', 1)]"
166,Kotayk Cani,80794,"[('sweet', 3), ('white', 3), ('medium', 2), ('gold', 2), ('light', 2), ('grainy', 1), ('malty', 1), ('clear', 1), ('butterscotch', 1), ('deep', 1)]"
167,Yerevan Premium Beer,339447,"[('gold', 3), ('light', 3), ('white', 2), ('medium', 2), ('sweet', 1), ('fluffy', 1), ('grainy', 1), ('clear', 1), ('metallic', 1), ('straw', 1)]"
168,Erebuni,19539,"[('light', 9), ('clear', 8), ('sweet', 7), ('white', 7), ('medium', 6), ('bitter', 6), ('caramel', 4), ('gold', 3), ('malty', 2), ('metallic', 2)]"
169,Kilikia Celebratory,41301,"[('medium', 8), ('light', 5), ('sweet', 4), ('white', 4), ('malty', 2), ('amber', 2), ('clear', 2), ('spicy', 2), ('caramel', 2), ('grainy', 1)]"
170,Abovian Brewery,49657,"[('sweet', 2), ('light', 2), ('buttery', 1), ('clear', 1), ('orange', 1), ('spicy', 1), ('full', 1), ('fruity', 1), ('wet', 1)]"
171,Kilikia Youth,41302,"[('white', 7), ('grass', 6), ('clear', 5), ('medium', 5), ('light', 5), ('sweet', 3), ('hay', 3), ('malty', 2), ('buttery', 1), ('large', 1)]"
172,Kilikia Elitar,41303,"[('white', 4), ('clear', 4), ('bitter', 4), ('light', 4), ('sweet', 3), ('malty', 3), ('gold', 3), ('medium', 2), ('heavy', 2), ('grass', 2)]"
173,Hayasy Beer Classic,184472,"[('light', 11), ('sweet', 7), ('white', 6), ('bitter', 6), ('clear', 5), ('caramel', 5), ('butterscotch', 4), ('malty', 3), ('medium', 3), ('bread', 3)]"
174,Kilikia Light,279055,"[('white', 3), ('clear', 2), ('gold', 2), ('light', 2), ('sweet', 1), ('buttery', 1), ('malty', 1), ('bread', 1), ('hazy', 1), ('straw', 1)]"
175,Aleksandrapol Premium Beer,143008,"[('light', 9), ('sweet', 5), ('clear', 5), ('white', 4), ('bitter', 4), ('grainy', 3), ('malty', 3), ('medium', 3), ('metallic', 3), ('buttery', 2)]"
176,Kotayk Lager,13523,"[('sweet', 7), ('light', 7), ('white', 5), ('grainy', 4), ('clear', 4), ('medium', 4), ('bitter', 4), ('malty', 2), ('oily', 2), ('dark', 2)]"
177,Kilikia,14615,"[('white', 4), ('clear', 3), ('light', 3), ('sweet', 2), ('dense', 2), ('malty', 2), ('medium', 2), ('spicy', 1), ('pear', 1), ('honey', 1)]"
178,Ararat Beer,281400,"[('light', 4), ('sweet', 3), ('white', 3), ('clear', 3), ('bread', 2), ('gold', 2), ('malty', 1), ('harsh', 1), ('pear', 1), ('honey', 1)]"
179,Gyumri Classic (Zhigvolyevyan),80795,"[('light', 11), ('white', 7), ('medium', 6), ('clear', 4), ('sweet', 3), ('grainy', 3), ('buttery', 2), ('bitter', 2), ('zest', 1), ('malty', 1)]"
180,Yerevan Zhigulyovskoe,45396,"[('sweet', 7), ('light', 6), ('medium', 5), ('bitter', 5), ('clear', 4), ('bread', 4), ('white', 3), ('dry', 3), ('caramel', 2), ('grainy', 1)]"
181,Gyumri Gold,107274,"[('light', 8), ('white', 6), ('clear', 4), ('sweet', 3), ('gold', 3), ('dry', 3), ('metallic', 2), ('grainy', 1), ('malty', 1), ('medium', 1)]"
182,Balashi HopiBon,475828,"[('light', 2), ('white', 1), ('creamy', 1), ('clear', 1), ('medium', 1)]"
183,Balashi,10518,"[('sweet', 5), ('medium', 5), ('white', 3), ('clear', 3), ('malty', 2), ('honey', 2), ('light', 2), ('grainy', 1), ('bread', 1), ('dissipating', 1)]"
184,Balashi Chill,143569,"[('light', 12), ('sweet', 5), ('white', 5), ('clear', 2), ('straw', 2), ('bready', 2), ('grainy', 1), ('malty', 1), ('medium', 1), ('barnyard', 1)]"
185,Boatrocker Ramjet Whisky Barrel Aged Imperial Stout,231840,"[('dark', 7), ('black', 6), ('roast', 5), ('sweet', 5), ('creamy', 5), ('light', 5), ('caramel', 4), ('alcohol', 3), ('oily', 3), ('vanilla', 3)]"
186,Moon Dog Jumping The Shark 2015,387856,"[('roast', 5), ('black', 5), ('brown', 5), ('sweet', 4), ('medium', 4), ('full', 4), ('chocolate', 4), ('light', 4), ('malty', 3), ('spicy', 3)]"
187,Mornington Peninsula Russian Imperial Stout,180644,"[('black', 9), ('chocolate', 9), ('dark', 7), ('bitter', 6), ('tan', 5), ('sweet', 4), ('light', 4), ('full', 3), ('vanilla', 3), ('roast', 2)]"
188,Modus Operandi Former Tenant,279262,"[('red', 5), ('bitter', 4), ('amber', 3), ('caramel', 3), ('sweet', 2), ('medium', 2), ('tangerine', 2), ('fruity', 2), ('figs', 1), ('balanced', 1)]"
189,Kaiju! Where Strides the Behemoth,268186,"[('black', 9), ('roasted', 7), ('brown', 7), ('dark', 5), ('bitter', 5), ('robust', 4), ('pine', 4), ('deep', 4), ('dry', 3), ('roast', 2)]"
190,Bridge Road Brewers,284208,"[('black', 11), ('dark', 7), ('pine', 7), ('mild', 5), ('coffee', 5), ('chocolate', 5), ('opaque', 3), ('caramel', 3), ('full', 3), ('tan', 3)]"
191,Bridge Road Brewers,198208,"[('red', 12), ('dark', 7), ('caramel', 4), ('chocolate', 4), ('brown', 4), ('black', 3), ('balanced', 3), ('complex', 3), ('tart', 3), ('full', 3)]"
192,Nail Clout Stout,130196,"[('black', 11), ('roast', 8), ('chocolate', 8), ('dark', 6), ('coffee', 5), ('bitter', 5), ('full', 4), ('smooth', 3), ('brown', 3), ('creamy', 2)]"
193,Murray's Wild Thing Imperial Stout,95468,"[('dark', 13), ('chocolate', 12), ('black', 8), ('coffee', 8), ('tan', 5), ('roast', 4), ('earthy', 4), ('roasted', 4), ('bitter', 4), ('creamy', 3)]"
194,Moon Dog Craft Brewery,230620,"[('sweet', 9), ('chocolate', 8), ('black', 6), ('complex', 6), ('alcohol', 6), ('dark', 5), ('caramel', 4), ('vanilla', 4), ('bitter', 3), ('fruity', 3)]"
195,Feral Tusk,45224,"[('orange', 9), ('sweet', 6), ('white', 5), ('grapefruit', 4), ('caramel', 4), ('pine', 4), ('balanced', 3), ('hazy', 3), ('malty', 2), ('alcohol', 2)]"
196,Boatrocker Coffee Ramjet 2016,448935,"[('coffee', 12), ('black', 9), ('chocolate', 9), ('sweet', 8), ('dark', 8), ('roasted', 7), ('brown', 6), ('vanilla', 5), ('caramel', 4), ('oily', 4)]"
197,Kaiju! Double IPA,275611,"[('orange', 11), ('caramel', 5), ('sweet', 4), ('amber', 4), ('pine', 4), ('light', 4), ('creamy', 3), ('hazy', 3), ('full', 3), ('bitter', 3)]"
198,Wig & Pen Russian Imperial Stout,34298,"[('dark', 6), ('black', 4), ('chocolate', 4), ('alcohol', 3), ('brown', 3), ('roast', 2), ('creamy', 2), ('coffee', 2), ('subtle', 2), ('licorice', 2)]"
199,Feral War Hog IPA,310723,"[('medium', 6), ('hazy', 4), ('light', 4), ('sweet', 3), ('grapefruit', 3), ('orange', 3), ('pine', 3), ('bitter', 3), ('lingering', 2), ('white', 2)]"
200,Murray’s Craft Brewing Co.,220324,"[('chocolate', 10), ('light', 8), ('dark', 7), ('roast', 5), ('black', 5), ('alcohol', 5), ('medium', 5), ('coffee', 5), ('full', 5), ('roasted', 4)]"
201,Pirate Life IIPA,326214,"[('sweet', 7), ('white', 7), ('hazy', 5), ('amber', 4), ('medium', 4), ('fruity', 4), ('balanced', 3), ('malty', 3), ('alcohol', 3), ('delicate', 3)]"
202,Nomad Long Reef Pale Ale,450552,"[('amber', 5), ('white', 2), ('hazy', 2), ('honey', 2), ('mango', 2), ('sweet', 1), ('peach', 1), ('grapefruit', 1), ('clear', 1), ('orange', 1)]"
203,Mountain Goat Beer (Asahi),226538,"[('grapefruit', 4), ('malty', 4), ('pine', 4), ('brown', 4), ('caramel', 3), ('toffee', 3), ('sweet', 2), ('copper', 2), ('creamy', 2), ('medium', 2)]"
204,Boatrocker Banshee Barleywine,345105,"[('sweet', 9), ('dark', 8), ('amber', 6), ('caramel', 5), ('brown', 5), ('complex', 3), ('alcohol', 3), ('cloudy', 2), ('medium', 2), ('full', 2)]"
205,Thorogoods of Burra,47361,"[('apple', 16), ('sweet', 9), ('white', 5), ('vinegar', 5), ('light', 5), ('clear', 4), ('alcohol', 3), ('orange', 3), ('hazy', 3), ('tart', 3)]"
206,Two Metre Tall Original Sour Ale,211803,"[('orange', 6), ('white', 4), ('amber', 4), ('light', 4), ('tart', 3), ('complex', 2), ('clear', 2), ('lemon', 2), ('apricot', 2), ('peach', 1)]"
207,Nail Clayden Brew Imperial Porter,270723,"[('chocolate', 13), ('dark', 10), ('coffee', 8), ('roasted', 7), ('black', 6), ('sweet', 5), ('caramel', 5), ('alcohol', 4), ('medium', 3), ('full', 3)]"
208,Riverside 777 Imperial IPA (2014-),255377,"[('pine', 8), ('sweet', 5), ('medium', 5), ('white', 4), ('clear', 4), ('orange', 4), ('mango', 4), ('complex', 3), ('amber', 3), ('caramel', 3)]"
209,La Sirène Saison,161562,"[('spicy', 3), ('balanced', 2), ('white', 2), ('amber', 2), ('clear', 2), ('orange', 2), ('barnyard', 2), ('hazy', 2), ('tart', 2), ('bitter', 2)]"
210,Nomad Easy as IPA,404836,"[('bitter', 6), ('light', 6), ('white', 5), ('orange', 3), ('fruity', 3), ('cloudy', 2), ('creamy', 2), ('smooth', 2), ('dry', 2), ('sweet', 1)]"
211,Redoak Special Reserve,59349,"[('dark', 7), ('alcohol', 6), ('vanilla', 6), ('complex', 4), ('warming', 4), ('chocolate', 4), ('smooth', 4), ('sweet', 3), ('amber', 2), ('harsh', 2)]"
212,La Sirène Belgian Praline,282514,"[('chocolate', 9), ('sweet', 4), ('black', 4), ('tan', 4), ('dark', 4), ('brown', 4), ('medium', 3), ('roasted', 3), ('vanilla', 3), ('light', 3)]"
213,Little Creatures Return of The Dread,151910,"[('dark', 9), ('chocolate', 9), ('smooth', 7), ('black', 6), ('coffee', 5), ('vanilla', 4), ('opaque', 3), ('burnt', 3), ('caramel', 3), ('roasted', 3)]"
214,Murray's/The Crafty Pint Auld Bulgin' Boysterous Bicep 2014,278033,"[('coffee', 10), ('chocolate', 8), ('black', 7), ('dark', 6), ('roasted', 5), ('medium', 4), ('roast', 3), ('smooth', 3), ('brown', 3), ('light', 3)]"
215,Bridge Road Brewers,347177,"[('black', 5), ('dark', 5), ('bitter', 5), ('grapefruit', 4), ('coffee', 4), ('roast', 3), ('large', 3), ('oily', 3), ('roasted', 3), ('chocolate', 3)]"
216,Mountain Goat Beer (Asahi),171365,"[('medium', 5), ('dark', 5), ('brown', 5), ('black', 4), ('bitter', 4), ('roasted', 3), ('pepper', 3), ('opaque', 2), ('white', 2), ('creamy', 2)]"
217,Murray's Wild Thing Chocolate,339529,"[('chocolate', 12), ('roast', 9), ('black', 7), ('light', 7), ('dark', 6), ('medium', 5), ('coffee', 4), ('brown', 4), ('roasted', 3), ('silky', 3)]"
218,Mountain Goat Before the Dawn,183853,"[('black', 8), ('coffee', 4), ('roasted', 4), ('brown', 4), ('light', 4), ('tan', 3), ('chocolate', 3), ('roast', 2), ('sweet', 2), ('opaque', 2)]"
219,Redoak Baltic Porter,50112,"[('sweet', 11), ('dark', 8), ('brown', 6), ('alcohol', 5), ('tan', 5), ('chocolate', 5), ('roast', 4), ('light', 4), ('coffee', 3), ('red', 3)]"
220,Moon Dog / Kissmeyer Nordic Saddle Buffer Barrelly Wine,211572,"[('sweet', 11), ('caramel', 10), ('toffee', 8), ('vanilla', 5), ('white', 4), ('amber', 4), ('orange', 4), ('brown', 4), ('medium', 3), ('deep', 3)]"
221,Modus Operandi Zoo Feeder,279263,"[('caramel', 6), ('pine', 6), ('grapefruit', 4), ('orange', 3), ('white', 2), ('clear', 2), ('full', 2), ('sweet', 1), ('zest', 1), ('copper', 1)]"
222,Feral Barrique O'Karma,216826,"[('tan', 7), ('dark', 7), ('black', 6), ('vanilla', 6), ('bitter', 5), ('roast', 4), ('medium', 4), ('brown', 4), ('coffee', 3), ('chocolate', 3)]"
223,Feral Hop Hog,90844,"[('malty', 4), ('orange', 3), ('pine', 3), ('sweet', 2), ('amber', 2), ('medium', 2), ('caramel', 2), ('hazy', 2), ('full', 2), ('delicate', 2)]"
224,Hargreaves Hill Russian Imperial Stout,151763,"[('dark', 14), ('black', 10), ('coffee', 8), ('chocolate', 7), ('roast', 6), ('sweet', 6), ('caramel', 5), ('bitter', 5), ('burnt', 4), ('grass', 4)]"
225,Stockade The Mountie Maple Imperial Stout,517736,"[('sweet', 13), ('chocolate', 6), ('black', 4), ('oily', 4), ('dark', 4), ('roast', 3), ('full', 3), ('tan', 3), ('smooth', 3), ('dense', 2)]"
226,Mountain Goat Barrel Breed Imperial Stout,354093,"[('chocolate', 12), ('dark', 8), ('sweet', 6), ('vanilla', 6), ('black', 5), ('roasted', 5), ('caramel', 3), ('heavy', 3), ('smooth', 3), ('toast', 3)]"
227,Feral The Raging Flem,125625,"[('spicy', 5), ('sweet', 4), ('cloudy', 4), ('white', 4), ('alcohol', 3), ('amber', 3), ('medium', 3), ('bitter', 3), ('pepper', 3), ('copper', 2)]"
228,Bridge Road One Thousand,304404,"[('chocolate', 13), ('roast', 12), ('dark', 11), ('coffee', 7), ('sweet', 6), ('black', 6), ('medium', 4), ('burnt', 3), ('caramel', 3), ('tan', 3)]"
229,Feral B.F.H. (Barrel Fermented Hog),132435,"[('vanilla', 10), ('sweet', 4), ('grapefruit', 4), ('medium', 4), ('apricot', 4), ('peach', 3), ('amber', 3), ('bitter', 3), ('smooth', 3), ('white', 2)]"
230,Feral Boris the Russian Imperial Stout,103864,"[('dark', 12), ('coffee', 8), ('black', 6), ('chocolate', 5), ('bitter', 4), ('brown', 4), ('roast', 3), ('burnt', 3), ('roasted', 3), ('sweet', 2)]"
231,Mountain Goat Attack of the Killer Hops,500732,"[('pine', 5), ('caramel', 4), ('hazy', 4), ('pineapple', 4), ('amber', 3), ('mango', 3), ('peach', 2), ('grapefruit', 2), ('white', 2), ('clear', 2)]"
232,Murray's Icon 2IPA,57854,"[('amber', 6), ('caramel', 6), ('fruity', 5), ('light', 5), ('cloudy', 4), ('grapefruit', 4), ('bitter', 4), ('balanced', 3), ('white', 3), ('pine', 3)]"
233,Modus Operandi Cascadian Howl,520852,"[('black', 8), ('pine', 8), ('tan', 5), ('coffee', 4), ('burnt', 3), ('caramel', 3), ('lemon', 3), ('chocolate', 3), ('roast', 2), ('grapefruit', 2)]"
234,Bevog Hagger Blend 0615,345914,"[('sweet', 8), ('dark', 7), ('vanilla', 6), ('alcohol', 5), ('caramel', 4), ('brown', 4), ('complex', 3), ('dry', 3), ('black', 2), ('malty', 2)]"
235,Bevog Hagger Blend 1116,471683,"[('medium', 7), ('dark', 6), ('sweet', 3), ('complex', 3), ('brown', 3), ('light', 3), ('malty', 2), ('full', 2), ('bitter', 2), ('toffee', 2)]"
236,Bevog Rudeen Black IPA,317259,"[('roasted', 8), ('coffee', 6), ('black', 5), ('malty', 4), ('chocolate', 4), ('bitter', 4), ('medium', 3), ('dark', 3), ('licorice', 3), ('sweet', 2)]"
237,Schloss Eggenberg Samichlaus Schwarzes,301969,"[('caramel', 6), ('dark', 6), ('intense', 5), ('complex', 4), ('brown', 4), ('sweet', 3), ('red', 3), ('black', 2), ('burnt', 2), ('malty', 2)]"
238,1516 Tres Conejones 15: Tovarich Sanchez Bourbon Cask Matured,366764,"[('chocolate', 9), ('vanilla', 7), ('coffee', 5), ('roasted', 5), ('dark', 5), ('brown', 4), ('light', 4), ('alcohol', 3), ('sweet', 2), ('balanced', 2)]"
239,Bevog Brewery,300830,"[('medium', 16), ('dark', 13), ('chocolate', 9), ('roasted', 7), ('bitter', 7), ('black', 6), ('fruity', 6), ('creamy', 4), ('brown', 4), ('light', 4)]"
240,Bierschmiede Amboss,335680,"[('dark', 11), ('chocolate', 11), ('coffee', 10), ('black', 7), ('brown', 7), ('roasted', 6), ('sweet', 4), ('medium', 4), ('deep', 4), ('light', 4)]"
241,Bevog Brewery,266633,"[('bitter', 6), ('malty', 5), ('medium', 4), ('sweet', 3), ('white', 3), ('heavy', 3), ('fruity', 3), ('light', 3), ('grapefruit', 2), ('clear', 2)]"
242,Bevog Who Cares Editions Chocolate Stout,371830,"[('chocolate', 17), ('dark', 13), ('medium', 9), ('coffee', 8), ('sweet', 7), ('roasted', 6), ('black', 5), ('brown', 5), ('bitter', 4), ('light', 4)]"
243,Bierol El Presidente,486340,"[('mango', 14), ('grapefruit', 6), ('medium', 6), ('fruity', 6), ('white', 5), ('orange', 5), ('light', 5), ('peach', 4), ('hazy', 4), ('bitter', 4)]"
244,Brauerei Schloss Eggenberg,162017,"[('sweet', 8), ('light', 8), ('caramel', 5), ('dark', 5), ('intense', 4), ('toffee', 4), ('brown', 4), ('mild', 3), ('spicy', 3), ('heavy', 3)]"
245,Bierol El Patrón,514788,"[('fruity', 9), ('hazy', 7), ('grapefruit', 6), ('sweet', 5), ('white', 5), ('medium', 5), ('bitter', 4), ('balanced', 3), ('alcoholic', 3), ('light', 3)]"
246,Bevog Ond Smoked Porter,197736,"[('medium', 8), ('malty', 6), ('smoked', 5), ('roasted', 5), ('chocolate', 5), ('coffee', 4), ('dark', 4), ('brown', 4), ('sweet', 3), ('black', 3)]"
247,Bevog Who Cares Editions Double IPA (Shower Beer),396405,"[('medium', 7), ('hazy', 6), ('white', 5), ('bitter', 5), ('grapefruit', 4), ('pine', 4), ('light', 4), ('sweet', 3), ('malty', 3), ('orange', 3)]"
248,Brauerei Schloss Eggenberg,18399,"[('brown', 7), ('dark', 5), ('toffee', 5), ('sweet', 4), ('malty', 4), ('creamy', 3), ('alcohol', 3), ('caramel', 3), ('coffee', 3), ('clear', 2)]"
249,Brew Age Dunkle Materie,265761,"[('bitter', 8), ('coffee', 7), ('black', 6), ('medium', 6), ('chocolate', 6), ('dark', 5), ('pine', 5), ('brown', 4), ('roast', 3), ('roasted', 3)]"
250,Bevog Who Cares Editions Lumberjack IPA,315566,"[('medium', 8), ('bitter', 8), ('grapefruit', 6), ('white', 6), ('dry', 6), ('hazy', 5), ('light', 5), ('fruity', 4), ('sweet', 3), ('clear', 2)]"
251,Brew Age Red Out,414740,"[('light', 7), ('red', 6), ('amber', 4), ('dark', 4), ('medium', 3), ('balanced', 2), ('white', 2), ('clear', 2), ('caramel', 2), ('tart', 2)]"
252,Bevog Kramah India Pale Ale,213316,"[('medium', 11), ('white', 5), ('fruity', 5), ('dry', 4), ('light', 4), ('sweet', 3), ('hazy', 3), ('bitter', 3), ('grapefruit', 2), ('orange', 2)]"
253,Bevog Who Cares Editions Brown Snowball Coconut Porter,459952,"[('chocolate', 12), ('black', 7), ('dark', 7), ('brown', 7), ('medium', 6), ('coffee', 4), ('roast', 3), ('mild', 3), ('full', 3), ('roasted', 3)]"
254,1516 NZ Victory Hop Devil India Pale Ale,33064,"[('bitter', 6), ('medium', 4), ('caramel', 4), ('hazy', 3), ('white', 2), ('fresh', 2), ('brown', 2), ('light', 2), ('opaque', 1), ('lingering', 1)]"
255,Rieder Schwarzmann,336564,"[('medium', 10), ('dark', 9), ('light', 8), ('black', 6), ('chocolate', 6), ('coffee', 5), ('roasted', 5), ('caramel', 4), ('brown', 4), ('sweet', 3)]"
256,Brew Age Alphatier,522149,"[('fruity', 8), ('grapefruit', 7), ('medium', 7), ('white', 6), ('hazy', 6), ('pine', 6), ('bitter', 6), ('pineapple', 5), ('creamy', 4), ('orange', 4)]"
257,Bierol Padawan,334084,"[('fruity', 4), ('light', 4), ('sweet', 3), ('white', 3), ('orange', 3), ('peach', 2), ('cloudy', 2), ('medium', 2), ('hazy', 2), ('bitter', 2)]"
258,Brew Age Philibeg,464874,"[('sweet', 6), ('malty', 6), ('caramel', 6), ('full', 6), ('light', 6), ('balanced', 4), ('alcohol', 4), ('creamy', 3), ('vanilla', 3), ('smooth', 3)]"
259,Bierzauberei New Year Imperial Ale 2014,240854,"[('malty', 6), ('fruity', 6), ('sweet', 5), ('complex', 4), ('creamy', 4), ('orange', 4), ('bitter', 4), ('hazy', 3), ('intense', 3), ('grapefruit', 2)]"
260,Engelszell Gregorius Trappistenbier,171748,"[('medium', 7), ('dark', 7), ('brown', 7), ('caramel', 6), ('light', 5), ('hazy', 4), ('sweet', 3), ('full', 3), ('chocolate', 3), ('figs', 2)]"
261,Bevog Baja Oatmeal Stout,197734,"[('medium', 12), ('black', 6), ('coffee', 5), ('dark', 5), ('chocolate', 4), ('bitter', 4), ('light', 4), ('sweet', 3), ('brown', 3), ('roast', 2)]"
262,Bevog Who Cares Editions Freezbee Beer Session IPA,425889,"[('bitter', 6), ('white', 5), ('light', 5), ('medium', 4), ('hazy', 3), ('fruity', 3), ('sweet', 2), ('cloudy', 2), ('grapefruit', 2), ('malty', 2)]"
263,Brew Age Eisknacker,401389,"[('sweet', 12), ('alcohol', 10), ('caramel', 8), ('amber', 7), ('light', 6), ('malty', 5), ('medium', 4), ('dark', 4), ('bitter', 4), ('brown', 4)]"
264,Brew Age Fassknacker,414886,"[('alcohol', 10), ('caramel', 10), ('sweet', 6), ('light', 6), ('malty', 5), ('medium', 4), ('dark', 4), ('amber', 3), ('alcoholic', 3), ('bitter', 3)]"
265,Bierol El Diablo,486342,"[('sweet', 4), ('white', 4), ('balanced', 3), ('amber', 3), ('hazy', 3), ('fruity', 3), ('orange', 2), ('medium', 2), ('mild', 2), ('dark', 2)]"
266,Edelweiss Gamsbock,45827,"[('banana', 11), ('fruity', 8), ('light', 6), ('medium', 5), ('hazy', 5), ('orange', 4), ('sweet', 3), ('cloudy', 3), ('full', 3), ('white', 2)]"
267,Hofstettner G'froren's Mandarina Bavaria (DH) Iced IPA,307470,"[('orange', 10), ('sweet', 8), ('alcohol', 6), ('medium', 4), ('fruity', 4), ('light', 4), ('white', 3), ('malty', 3), ('tangerine', 3), ('lingering', 2)]"
